uid,iid
2368,4267
2368,174
2368,181
2368,186
2368,203
2368,4299
2368,207
2368,208
2368,8401
2368,231
2368,6379
2368,8428
2368,4336
2368,246
2368,6391
2368,12536
2368,250
2368,2306
2368,2320
2368,279
2368,297
2368,6442
2368,312
2368,314
2368,18746
2368,2371
2368,327
2368,4425
2368,2378
2368,353
2368,2402
2368,2403
2368,357
2368,16742
2368,366
2368,385
2368,16772
2368,392
2368,398
2368,405
2368,4505
2368,18841
2368,4515
2368,2476
2368,453
2368,4553
2368,4557
2368,4580
2368,10724
2368,4594
2368,4602
2368,16902
2368,4626
2368,531
2368,2581
2368,2592
2368,550
2368,14886
2368,555
2368,4651
2368,2630
2368,586
2368,2636
2368,589
2368,4714
2368,6764
2368,632
2368,10887
2368,656
2368,4761
2368,673
2368,683
2368,685
2368,691
2368,702
2368,726
2368,730
2368,2784
2368,737
2368,6881
2368,752
2368,2807
2368,6904
2368,2813
2368,8959
2368,769
2368,2817
2368,781
2368,6926
2368,6930
2368,789
2368,793
2368,800
2368,801
2368,803
2368,2852
2368,4899
2368,813
2368,825
2368,826
2368,841
2368,845
2368,859
2368,861
2368,870
2368,875
2368,885
2368,2941
2368,4990
2368,4991
2368,9085
2368,21393
2368,921
2368,922
2368,923
2368,2977
2368,5047
2368,957
2368,963
2368,975
2368,995
2368,11238
2368,1037
2368,7196
2368,3112
2368,1066
2368,1084
2368,1087
2368,1088
2368,3135
2368,21605
2368,13423
2368,7281
2368,5243
2368,13442
2368,9357
2368,1181
2368,5289
2368,1200
2368,1212
2368,19652
2368,1236
2368,1239
2368,3294
2368,7392
2368,1261
2368,3324
2368,1278
2368,1307
2368,7456
2368,1315
2368,1323
2368,3371
2368,5420
2368,1375
2368,1376
2368,3429
2368,3447
2368,1401
2368,1405
2368,1406
2368,9638
2368,3504
2368,1458
2368,1459
2368,5566
2368,1471
2368,1473
2368,5576
2368,9675
2368,1489
2368,7649
2368,1508
2368,3560
2368,13814
2368,1531
2368,11773
2368,3591
2368,1561
2368,5673
2368,3628
2368,5677
2368,9780
2368,7776
2368,5732
2368,3685
2368,3696
2368,11888
2368,9843
2368,15992
2368,9851
2368,1662
2368,1671
2368,3724
2368,1687
2368,16059
2368,12007
2368,1813
2368,12053
2368,3867
2368,1820
2368,10021
2368,1831
2368,1847
2368,8018
2368,1878
2368,18295
2368,1954
2368,6074
2368,10171
2368,1990
2368,12234
2368,4047
2368,16359
2368,6120
2368,2045
2369,520
2369,5643
2369,5132
2369,12300
2369,19474
2369,2068
2369,1060
2369,16943
2369,13885
2369,2624
2369,7233
2369,1092
2369,9797
2369,3657
2369,3708
2369,9853
2369,2688
2369,10373
2369,3216
2369,2194
2369,9367
2369,11927
2369,3235
2369,4275
2369,4281
2369,2243
2369,712
2369,2785
2369,4833
2369,9953
2369,16112
2369,18173
2369,7949
2369,10000
2369,14096
2369,1828
2369,4391
2369,299
2369,20282
2369,326
2369,9031
2369,3919
2369,6485
2369,4448
2369,7012
2369,20332
2369,1403
2369,21378
2369,1420
2369,3468
2369,913
2369,2453
2369,919
2369,6554
2369,1444
2369,7080
2369,2486
2369,15328
2369,7656
2369,11754
2369,14319
2369,4592
2369,1521
2369,16372
2369,1531
2370,6021
2370,7943
2370,270
2370,8079
2370,2320
2370,9231
2370,2324
2370,3863
2370,13976
2370,19482
2370,10269
2370,4639
2370,161
2370,673
2370,10531
2370,21411
2370,3751
2370,4010
2370,13611
2370,940
2370,5424
2370,12974
2370,1330
2370,823
2370,5047
2370,10295
2370,6972
2370,3135
2370,4031
2370,12232
2370,9291
2370,4300
2370,3279
2370,6355
2370,6740
2370,13907
2370,858
2370,93
2370,13408
2370,10724
2370,359
2370,1384
2370,2923
2370,4076
2370,751
2370,13424
2370,4594
2370,1395
2370,9334
2370,4217
2370,3963
2370,14718
2371,5635
2371,20488
2371,17
2371,5653
2371,22
2371,2070
2371,13856
2371,15395
2371,4651
2371,3116
2371,4151
2371,15417
2371,4162
2371,7251
2371,2665
2371,3699
2371,4726
2371,637
2371,2686
2371,6275
2371,5255
2371,6795
2371,9374
2371,685
2371,4793
2371,698
2371,16573
2371,1733
2371,5838
2371,208
2371,1236
2371,6875
2371,8930
2371,18146
2371,760
2371,1793
2371,3841
2371,11523
2371,11541
2371,2338
2371,2341
2371,1330
2371,7481
2371,314
2371,9017
2371,8514
2371,838
2371,336
2371,853
2371,1375
2371,353
2371,1380
2371,871
2371,2923
2371,366
2371,385
2371,3972
2371,3464
2371,8594
2371,11168
2371,19370
2371,2476
2371,1453
2371,3504
2371,10166
2371,10682
2371,4547
2371,458
2371,462
2371,984
2371,5094
2371,1002
2371,2031
2371,9207
2371,1531
2371,4607
2373,2560
2373,1025
2373,13312
2373,3
2373,4
2373,518
2373,520
2373,1543
2373,3079
2373,4106
2373,5637
2373,6158
2373,4626
2373,6164
2373,3093
2373,10262
2373,5656
2373,2074
2373,6684
2373,1565
2373,2590
2373,8224
2373,546
2373,1575
2373,4140
2373,3117
2373,2610
2373,1590
2373,56
2373,3645
2373,4163
2373,16453
2373,20034
2373,1612
2373,589
2373,2638
2373,3153
2373,1106
2373,18517
2373,1119
2373,2147
2373,100
2373,12899
2373,106
2373,6764
2373,1647
2373,3696
2373,11888
2373,13435
2373,3196
2373,16507
2373,4224
2373,1665
2373,643
2373,4227
2373,135
2373,3719
2373,5255
2373,7819
2373,11402
2373,1167
2373,9873
2373,4245
2373,2200
2373,7323
2373,12443
2373,1693
2373,159
2373,673
2373,2209
2373,3747
2373,164
2373,1188
2373,1700
2373,4271
2373,2737
2373,2231
2373,13497
2373,700
2373,702
2373,8892
2373,192
2373,3267
2373,197
2373,2254
2373,1239
2373,730
2373,1243
2373,220
2373,7386
2373,1758
2373,226
2373,1251
2373,7395
2373,3813
2373,9446
2373,4327
2373,20707
2373,4331
2373,236
2373,750
2373,240
2373,12260
2373,3319
2373,760
2373,1272
2373,7931
2373,2300
2373,10489
2373,1280
2373,770
2373,2306
2373,5892
2373,773
2373,263
2373,270
2373,275
2373,1810
2373,2326
2373,1303
2373,12057
2373,795
2373,1315
2373,1828
2373,1317
2373,2852
2373,3364
2373,4899
2373,4906
2373,2351
2373,3376
2373,2865
2373,1843
2373,7476
2373,313
2373,826
2373,827
2373,2873
2373,14139
2373,18746
2373,325
2373,5443
2373,841
2373,5961
2373,13133
2373,7512
2373,2908
2373,4957
2373,11100
2373,10082
2373,357
2373,1391
2373,1902
2373,8561
2373,371
2373,885
2373,374
2373,3447
2373,4475
2373,1404
2373,6526
2373,2946
2373,1925
2373,907
2373,8079
2373,913
2373,1426
2373,8594
2373,1429
2373,1946
2373,1951
2373,3489
2373,930
2373,933
2373,5535
2373,6565
2373,13736
2373,425
2373,2476
2373,1967
2373,5040
2373,11695
2373,15284
2373,3509
2373,13825
2373,1975
2373,5048
2373,441
2373,6072
2373,3003
2373,10685
2373,18871
2373,1984
2373,12740
2373,455
2373,2505
2373,5576
2373,462
2373,974
2373,1489
2373,2001
2373,1492
2373,5588
2373,984
2373,473
2373,9182
2373,18397
2373,11233
2373,4580
2373,6628
2373,3560
2373,1001
2373,2025
2373,5610
2373,4588
2373,9702
2373,6639
2373,7153
2373,4594
2373,13297
2373,12792
2374,2179
2374,1415
2374,523
2374,10644
2374,2327
2374,8740
2374,2096
2374,2610
2374,826
2374,1605
2374,1736
2374,73
2374,1486
2374,6736
2374,1491
2374,84
2374,6869
2374,8154
2374,3803
2374,6749
2374,11229
2374,12385
2374,1124
2374,2921
2374,115
2374,8180
2375,7169
2375,514
2375,3
2375,9220
2375,18951
2375,12810
2375,13
2375,4622
2375,16
2375,1552
2375,1530
2375,7183
2375,22
2375,2070
2375,545
2375,36
2375,44
2375,5170
2375,1597
2375,2110
2375,14399
2375,4680
2375,9294
2375,10842
2375,5215
2375,1642
2375,3692
2375,7279
2375,19061
2375,5757
2375,10877
2375,21630
2375,2178
2375,643
2375,645
2375,13446
2375,3216
2375,1683
2375,8339
2375,1173
2375,4766
2375,685
2375,3757
2375,4784
2375,4796
2375,7357
2375,5831
2375,3275
2375,3790
2375,207
2375,1233
2375,730
2375,8922
2375,11484
2375,226
2375,738
2375,22242
2375,3305
2375,746
2375,18157
2375,245
2375,17145
2375,9978
2375,19708
2375,8958
2375,1280
2375,1793
2375,21758
2375,2308
2375,4358
2375,15112
2375,273
2375,4370
2375,2328
2375,1307
2375,2332
2375,3873
2375,7461
2375,2346
2375,1840
2375,12603
2375,5948
2375,13122
2375,329
2375,1380
2375,8549
2375,19816
2375,21354
2375,5997
2375,16241
2375,7048
2375,13706
2375,9611
2375,19864
2375,20896
2375,8619
2375,945
2375,4532
2375,3007
2375,12736
2375,963
2375,965
2375,19400
2375,2507
2375,973
2375,2003
2375,12755
2375,10713
2375,5600
2375,21475
2375,9189
2375,1005
2375,7151
2375,1522
2375,18424
2375,1017
2375,2042
2375,4604
2376,16768
2376,14594
2376,14724
2376,2057
2376,394
2376,13717
2376,1558
2376,21145
2376,2586
2376,20251
2376,285
2376,1824
2376,10144
2376,2213
2376,8870
2376,47
2376,2613
2376,14649
2376,19899
2376,3261
2376,3271
2376,1741
2376,82
2376,11229
2376,4958
2376,1761
2376,5346
2376,10722
2376,3175
2376,1898
2376,1006
2376,10222
2376,2546
2376,2419
2376,252
2376,118
2376,762
2376,380
2377,256
2377,778
2377,3212
2377,19089
2377,9491
2377,22
2377,2974
2377,446
2377,960
2377,455
2377,586
2377,96
2377,1128
2377,1001
2377,4084
2377,1534
2378,642
2378,3074
2378,7042
2378,1287
2378,649
2378,13
2378,1554
2378,1173
2378,3862
2378,1944
2378,3097
2378,2330
2378,667
2378,2203
2378,4252
2378,1951
2378,5662
2378,1316
2378,2598
2378,1070
2378,441
2378,10811
2378,10440
2378,1361
2378,482
2378,8696
2378,16109
2378,366
2378,1650
2378,627
2378,888
2378,5884
2378,2173
2379,1551
2379,18454
2379,8735
2379,545
2379,4641
2379,35
2379,2597
2379,1067
2379,563
2379,570
2379,575
2379,66
2379,7750
2379,6738
2379,84
2379,112
2379,4723
2379,118
2379,126
2379,3718
2379,8326
2379,7314
2379,1708
2379,688
2379,10421
2379,4292
2379,2247
2379,2772
2379,1754
2379,10977
2379,1250
2379,229
2379,6887
2379,2798
2379,3826
2379,6902
2379,4857
2379,252
2379,2816
2379,789
2379,3864
2379,1312
2379,5926
2379,15670
2379,829
2379,2383
2379,5980
2379,875
2379,1925
2379,13196
2379,7607
2379,6075
2379,6589
2379,448
2379,11212
2379,1486
2379,4565
2379,5086
2379,11744
2379,6113
2379,19431
2380,532
2380,22
2380,15896
2380,4666
2380,8276
2380,2680
2380,1669
2380,13961
2380,154
2380,18594
2380,164
2380,4275
2380,12983
2380,7869
2380,5318
2380,2781
2380,19687
2380,236
2380,8428
2380,12012
2380,15604
2380,14584
2380,2298
2380,275
2380,2331
2380,1824
2380,4906
2380,13102
2380,12083
2380,4408
2380,8016
2380,4948
2380,9057
2380,4975
2380,368
2380,8560
2380,4466
2380,9591
2380,4478
2380,1416
2380,8077
2380,398
2380,7566
2380,17820
2380,9117
2380,10153
2380,1459
2380,17843
2380,2485
2380,8125
2380,4041
2380,5580
2380,5610
2380,11244
2380,8180
2380,5621
2380,17399
2380,8697
2381,385
2381,770
2381,2054
2381,5382
2381,776
2381,139
2381,2061
2381,1425
2381,530
2381,2578
2381,148
2381,277
2381,1303
2381,408
2381,3097
2381,667
2381,4506
2381,15258
2381,2337
2381,11172
2381,2213
2381,2598
2381,808
2381,425
2381,1576
2381,13481
2381,1842
2381,52
2381,186
2381,1339
2381,10686
2381,6463
2381,1991
2381,456
2381,6090
2381,331
2381,1227
2381,977
2381,82
2381,87
2381,3414
2381,2521
2381,4698
2381,16091
2381,1886
2381,4066
2381,231
2381,1127
2381,1769
2381,627
2381,888
2382,517
2382,21514
2382,3595
2382,534
2382,3097
2382,1055
2382,39
2382,56
2382,577
2382,66
2382,2630
2382,1608
2382,586
2382,83
2382,11864
2382,604
2382,3684
2382,2670
2382,12399
2382,7792
2382,115
2382,117
2382,3707
2382,637
2382,3204
2382,649
2382,139
2382,3730
2382,5779
2382,667
2382,161
2382,673
2382,8874
2382,1211
2382,4289
2382,5838
2382,213
2382,730
2382,9951
2382,736
2382,3301
2382,7401
2382,7402
2382,242
2382,243
2382,1779
2382,2809
2382,4352
2382,6401
2382,19713
2382,20232
2382,1300
2382,4890
2382,3867
2382,5412
2382,1318
2382,827
2382,4415
2382,838
2382,9546
2382,845
2382,2381
2382,336
2382,340
2382,853
2382,366
2382,881
2382,2934
2382,890
2382,4986
2382,385
2382,386
2382,2947
2382,907
2382,402
2382,1467
2382,1980
2382,456
2382,9701
2382,1517
2382,4083
2383,3328
2383,4742
2383,10384
2383,1426
2383,22
2383,15257
2383,1060
2383,165
2383,4899
2383,7591
2383,16810
2383,2091
2383,4147
2383,5300
2383,181
2383,5430
2383,2233
2383,19638
2383,1467
2383,8515
2383,1863
2383,456
2383,2247
2383,336
2383,1620
2383,14676
2383,8539
2383,738
2383,7786
2383,10730
2383,14957
2383,1780
2383,117
2383,5495
2383,632
2383,1787
2384,7712
2384,226
2384,2947
2384,17094
2384,232
2384,10410
2384,15213
2384,2767
2384,6896
2384,21839
2384,6774
2384,2333
2384,2013
2385,21761
2385,3587
2385,518
2385,17926
2385,11017
2385,19718
2385,656
2385,2450
2385,1171
2385,10773
2385,1046
2385,287
2385,5411
2385,2468
2385,8099
2385,19622
2385,2601
2385,21547
2385,1709
2385,1204
2385,6710
2385,19381
2385,186
2385,1211
2385,6461
2385,702
2385,9277
2385,2241
2385,3271
2385,586
2385,203
2385,8651
2385,4688
2385,1489
2385,2519
2385,3938
2385,1127
2385,9843
2385,1270
2385,20599
2385,1272
2385,1017
2385,11002
2385,12669
2386,256
2386,771
2386,645
2386,4616
2386,13
2386,1167
2386,14355
2386,1300
2386,1173
2386,6294
2386,5755
2386,12955
2386,413
2386,2334
2386,1055
2386,2462
2386,33
2386,546
2386,4002
2386,2596
2386,39
2386,5802
2386,9385
2386,12464
2386,4017
2386,1330
2386,1586
2386,3191
2386,1467
2386,13499
2386,11199
2386,66
2386,4418
2386,7631
2386,2768
2386,4432
2386,10579
2386,18260
2386,10710
2386,5215
2386,9952
2386,609
2386,482
2386,6882
2386,5606
2386,8043
2386,4460
2386,1517
2386,3182
2386,4850
2386,503
2386,888
2386,251
2387,1029
2387,4110
2387,8210
2387,5656
2387,18974
2387,1577
2387,11822
2387,5692
2387,3133
2387,4670
2387,7749
2387,9287
2387,5705
2387,1098
2387,13907
2387,6236
2387,14433
2387,4708
2387,3685
2387,11884
2387,4206
2387,7797
2387,9346
2387,4229
2387,5255
2387,5773
2387,9876
2387,19612
2387,159
2387,15015
2387,8360
2387,20651
2387,685
2387,11440
2387,7871
2387,10436
2387,10954
2387,4299
2387,15052
2387,5329
2387,8401
2387,2259
2387,2776
2387,13548
2387,1820
2387,12061
2387,1315
2387,4396
2387,1843
2387,8505
2387,323
2387,2883
2387,848
2387,1873
2387,2389
2387,1878
2387,858
2387,6497
2387,4455
2387,4466
2387,885
2387,15732
2387,4991
2387,13189
2387,1415
2387,5526
2387,1951
2387,8612
2387,6062
2387,18866
2387,3001
2387,11195
2387,1471
2387,3523
2387,6598
2387,20431
2387,3032
2387,7649
2387,15334
2387,12274
2388,1158
2388,663
2388,407
2388,538
2388,5664
2388,2346
2388,44
2388,314
2388,827
2388,455
2388,82
2388,604
2388,15980
2388,627
2388,2042
2388,6779
2388,252
2389,1043
2389,22
2389,6682
2389,6178
2389,19491
2389,36
2389,39
2389,16428
2389,47
2389,8245
2389,4677
2389,1115
2389,95
2389,12899
2389,21612
2389,17519
2389,1669
2389,20113
2389,10388
2389,673
2389,12989
2389,1736
2389,1740
2389,4332
2389,10487
2389,16133
2389,15627
2389,2320
2389,21279
2389,4386
2389,4906
2389,299
2389,303
2389,4914
2389,1333
2389,11077
2389,12628
2389,14171
2389,6500
2389,10602
2389,366
2389,8047
2389,13683
2389,21876
2389,4983
2389,11131
2389,1408
2389,902
2389,13204
2389,16288
2389,13218
2389,426
2389,1963
2389,18857
2389,3510
2389,18883
2389,13768
2389,18384
2389,11731
2389,11251
2389,8180
2389,13813
2389,8183
2389,14332
2389,3069
2389,19967
2390,6147
2390,520
2390,3592
2390,2570
2390,7726
2390,8752
2390,17970
2390,1589
2390,2616
2390,79
2390,16977
2390,1630
2390,12382
2390,11878
2390,620
2390,9837
2390,112
2390,1650
2390,121
2390,9338
2390,1659
2390,11899
2390,640
2390,21121
2390,643
2390,3203
2390,11403
2390,1677
2390,143
2390,7326
2390,673
2390,16050
2390,8379
2390,4305
2390,4817
2390,2771
2390,3289
2390,14564
2390,3824
2390,758
2390,5892
2390,2320
2390,13073
2390,11542
2390,10523
2390,4383
2390,1824
2390,2340
2390,1318
2390,2354
2390,838
2390,1351
2390,3398
2390,848
2390,853
2390,6488
2390,1371
2390,4456
2390,1902
2390,15217
2390,884
2390,11137
2390,9609
2390,11658
2390,18336
2390,7586
2390,5544
2390,940
2390,1967
2390,3511
2390,10680
2390,3513
2390,5050
2390,21432
2390,3531
2390,463
2390,6617
2390,2533
2390,1001
2390,1007
2390,9202
2390,22002
2390,5109
2391,5376
2391,3
2391,643
2391,2057
2391,21899
2391,5900
2391,14
2391,15633
2391,7827
2391,5785
2391,794
2391,155
2391,667
2391,923
2391,2206
2391,673
2391,14115
2391,2342
2391,16933
2391,1838
2391,11567
2391,1072
2391,306
2391,4275
2391,2229
2391,186
2391,827
2391,1212
2391,4794
2391,2626
2391,456
2391,6217
2391,4174
2391,207
2391,82
2391,3793
2391,89
2391,353
2391,229
2391,12774
2391,12792
2391,2793
2391,4075
2391,239
2391,879
2391,4463
2391,242
2391,243
2391,627
2391,117
2391,4082
2391,1787
2391,1406
2391,2431
2392,3
2392,3588
2392,518
2392,520
2392,6153
2392,16903
2392,21004
2392,14
2392,1550
2392,19
2392,13325
2392,9761
2392,39
2392,6185
2392,2091
2392,2607
2392,1590
2392,2616
2392,4666
2392,12348
2392,577
2392,1092
2392,20036
2392,9288
2392,3145
2392,2123
2392,5713
2392,82
2392,83
2392,12370
2392,15442
2392,91
2392,92
2392,93
2392,3676
2392,5213
2392,1129
2392,3178
2392,621
2392,622
2392,627
2392,1142
2392,3191
2392,18553
2392,4732
2392,3710
2392,9344
2392,9346
2392,4227
2392,2185
2392,1683
2392,148
2392,1173
2392,12438
2392,17555
2392,2200
2392,3740
2392,9372
2392,10397
2392,671
2392,1184
2392,673
2392,14497
2392,7331
2392,10405
2392,3752
2392,3753
2392,5289
2392,172
2392,13993
2392,1199
2392,7855
2392,695
2392,698
2392,8379
2392,1728
2392,17603
2392,5318
2392,3271
2392,713
2392,203
2392,5326
2392,207
2392,6355
2392,725
2392,10454
2392,1243
2392,1763
2392,231
2392,8935
2392,747
2392,7404
2392,6895
2392,1777
2392,4855
2392,5880
2392,250
2392,10492
2392,1791
2392,2815
2392,3843
2392,4870
2392,2313
2392,13578
2392,781
2392,270
2392,10514
2392,1310
2392,297
2392,2345
2392,299
2392,1324
2392,4906
2392,5420
2392,12592
2392,16172
2392,1330
2392,1843
2392,1332
2392,18736
2392,823
2392,12088
2392,313
2392,314
2392,827
2392,7484
2392,2365
2392,3902
2392,10047
2392,3907
2392,20803
2392,17228
2392,6989
2392,19790
2392,6993
2392,12113
2392,857
2392,11616
2392,3941
2392,2923
2392,4461
2392,4463
2392,1910
2392,12663
2392,376
2392,378
2392,3963
2392,2429
2392,1408
2392,392
2392,2441
2392,1420
2392,20881
2392,1429
2392,407
2392,15260
2392,413
2392,1442
2392,14758
2392,18866
2392,4534
2392,1467
2392,18877
2392,3013
2392,12242
2392,3540
2392,7124
2392,6109
2392,8670
2392,479
2392,3553
2392,482
2392,1002
2392,18410
2392,11763
2392,1531
2393,5507
2393,17289
2393,11281
2393,10393
2393,2842
2393,3739
2393,546
2393,3109
2393,17959
2393,9512
2393,1453
2393,181
2393,823
2393,15036
2393,11965
2393,62
2393,1982
2393,66
2393,835
2393,1475
2393,4041
2393,458
2393,18125
2393,462
2393,719
2393,3024
2393,81
2393,209
2393,2897
2393,6734
2393,1110
2393,2776
2393,4190
2393,8159
2393,2272
2393,17888
2393,22242
2393,231
2393,359
2393,872
2393,1400
2393,1017
2393,6397
2393,639
2394,4
2394,7047
2394,4877
2394,8477
2394,1824
2394,4640
2394,1700
2394,1573
2394,1578
2394,683
2394,2172
2394,2865
2394,2104
2394,826
2394,59
2394,1475
2394,325
2394,838
2394,1863
2394,12744
2394,458
2394,6602
2394,462
2394,719
2394,720
2394,3406
2394,6867
2394,853
2394,3799
2394,1882
2394,735
2394,96
2394,492
2394,17780
2394,17015
2394,252
2394,126
2395,1040
2395,2578
2395,31
2395,7713
2395,7212
2395,1088
2395,2630
2395,3146
2395,11340
2395,5202
2395,83
2395,1632
2395,109
2395,17006
2395,19054
2395,3184
2395,11893
2395,1148
2395,2688
2395,132
2395,152
2395,3225
2395,17565
2395,16030
2395,19104
2395,19113
2395,1709
2395,2737
2395,20160
2395,193
2395,8390
2395,7372
2395,19661
2395,2774
2395,17631
2395,15072
2395,5867
2395,2304
2395,5890
2395,15107
2395,2308
2395,9003
2395,16712
2395,8534
2395,11607
2395,15191
2395,15200
2395,1395
2395,1910
2395,13180
2395,1939
2395,4525
2395,1466
2395,5062
2395,7114
2395,4052
2395,10721
2395,497
2395,2548
2396,385
2396,2
2396,3842
2396,12290
2396,12291
2396,392
2396,9742
2396,7952
2396,10769
2396,7314
2396,5396
2396,7316
2396,22
2396,407
2396,10133
2396,8601
2396,2590
2396,1831
2396,1577
2396,1466
2396,1467
2396,702
2396,2110
2396,4673
2396,1092
2396,17475
2396,329
2396,841
2396,845
2396,83
2396,340
2396,3799
2396,1243
2396,1499
2396,10974
2396,3807
2396,3041
2396,14180
2396,1519
2396,888
2396,1401
2397,2626
2397,6658
2397,100
2397,2349
2397,879
2397,20082
2397,243
2397,1779
2397,5364
2397,7675
2397,2489
2397,14202
2397,827
2397,4061
2398,192
2398,838
2398,968
2398,10109
2398,2350
2398,1967
2398,669
2398,11518
2399,13322
2399,17930
2399,5647
2399,21523
2399,4631
2399,1060
2399,6695
2399,1577
2399,42
2399,10794
2399,8246
2399,13878
2399,1595
2399,19009
2399,20563
2399,2644
2399,2142
2399,15458
2399,3687
2399,105
2399,6767
2399,8818
2399,119
2399,19064
2399,21114
2399,20091
2399,3216
2399,8861
2399,11938
2399,20647
2399,3752
2399,681
2399,1706
2399,3243
2399,7345
2399,1205
2399,17080
2399,6843
2399,9918
2399,15550
2399,1728
2399,12481
2399,3271
2399,8398
2399,719
2399,4823
2399,15064
2399,13020
2399,5344
2399,2792
2399,13034
2399,1771
2399,16619
2399,8944
2399,247
2399,2313
2399,2828
2399,4884
2399,2325
2399,1324
2399,15148
2399,15151
2399,8497
2399,307
2399,10041
2399,12096
2399,6978
2399,4420
2399,8516
2399,841
2399,19790
2399,11604
2399,3926
2399,19800
2399,8539
2399,3952
2399,17273
2399,378
2399,6524
2399,2429
2399,2430
2399,385
2399,5516
2399,6540
2399,1430
2399,6045
2399,12190
2399,4005
2399,7589
2399,1459
2399,3001
2399,1984
2399,1477
2399,6088
2399,458
2399,462
2399,463
2399,15316
2399,2517
2399,470
2399,16852
2399,18389
2399,14809
2399,5087
2399,5088
2399,2021
2399,12774
2399,1002
2400,385
2400,645
2400,9
2400,13
2400,16
2400,1553
2400,15123
2400,22
2400,923
2400,673
2400,546
2400,295
2400,2471
2400,2090
2400,1069
2400,1201
2400,2229
2400,11319
2400,56
2400,697
2400,3261
2400,66
2400,2886
2400,455
2400,2505
2400,76
2400,589
2400,7164
2400,1359
2400,83
2400,5204
2400,1878
2400,5975
2400,2648
2400,91
2400,735
2400,482
2400,231
2400,236
2400,2157
2400,5871
2400,115
2400,627
2400,884
2400,2042
2400,252
2400,7167
2401,12298
2401,18444
2401,4621
2401,8205
2401,5650
2401,3606
2401,11809
2401,18977
2401,1574
2401,8256
2401,18496
2401,79
2401,4180
2401,10847
2401,12401
2401,1650
2401,14965
2401,14456
2401,6265
2401,21112
2401,3198
2401,6785
2401,2696
2401,18573
2401,20114
2401,661
2401,1695
2401,10915
2401,12453
2401,3758
2401,12468
2401,21685
2401,185
2401,6331
2401,15048
2401,9429
2401,19159
2401,6879
2401,9443
2401,3301
2401,5353
2401,8435
2401,3316
2401,3317
2401,19191
2401,19727
2401,1301
2401,278
2401,3865
2401,3355
2401,6427
2401,9506
2401,4900
2401,12068
2401,17701
2401,816
2401,2354
2401,21305
2401,318
2401,16195
2401,331
2401,345
2401,5470
2401,3953
2401,14706
2401,10100
2401,12661
2401,2935
2401,3455
2401,8589
2401,15248
2401,2456
2401,19866
2401,7086
2401,944
2401,8128
2401,21954
2401,5573
2401,6090
2401,1486
2401,977
2401,14294
2401,16347
2401,13788
2401,19939
2401,11239
2401,7660
2401,18412
2401,6126
2402,1553
2402,30
2402,2590
2402,2091
2402,3627
2402,47
2402,2613
2402,8761
2402,7753
2402,2638
2402,2647
2402,2648
2402,2137
2402,14428
2402,7264
2402,13412
2402,106
2402,1651
2402,9843
2402,643
2402,6281
2402,7309
2402,143
2402,6803
2402,3222
2402,9889
2402,688
2402,2737
2402,5299
2402,11962
2402,5307
2402,2242
2402,708
2402,1733
2402,713
2402,2258
2402,1235
2402,5850
2402,10474
2402,758
2402,252
2402,22268
2402,1280
2402,14094
2402,5396
2402,14633
2402,813
2402,7474
2402,7992
2402,6989
2402,8526
2402,4432
2402,3941
2402,14698
2402,365
2402,882
2402,884
2402,7543
2402,386
2402,7053
2402,913
2402,5010
2402,1431
2402,5016
2402,931
2402,15270
2402,2510
2402,4046
2402,10714
2402,1506
2402,9703
2402,1009
2402,9714
2402,4601
2402,3069
2403,11777
2403,1027
2403,9
2403,1555
2403,22
2403,23
2403,538
2403,539
2403,5146
2403,18462
2403,14885
2403,11815
2403,2601
2403,5678
2403,20016
2403,11318
2403,56
2403,1600
2403,66
2403,578
2403,68
2403,5703
2403,2123
2403,82
2403,10322
2403,3668
2403,2648
2403,6236
2403,93
2403,5215
2403,4707
2403,17509
2403,19564
2403,8825
2403,1662
2403,9346
2403,1667
2403,11396
2403,2693
2403,9367
2403,5791
2403,8353
2403,8869
2403,8361
2403,174
2403,11953
2403,4789
2403,2237
2403,1217
2403,2241
2403,12483
2403,708
2403,19142
2403,9930
2403,1741
2403,2254
2403,3789
2403,5326
2403,15053
2403,727
2403,2779
2403,220
2403,8928
2403,6881
2403,8935
2403,14567
2403,753
2403,4850
2403,1272
2403,4344
2403,762
2403,252
2403,7936
2403,2817
2403,20738
2403,22281
2403,3867
2403,285
2403,1821
2403,2333
2403,3361
2403,294
2403,2342
2403,810
2403,2865
2403,306
2403,1330
2403,4915
2403,1336
2403,2360
2403,827
2403,13120
2403,9541
2403,1863
2403,841
2403,4941
2403,9037
2403,2897
2403,9549
2403,5975
2403,5466
2403,10593
2403,9062
2403,875
2403,7020
2403,20845
2403,16751
2403,1905
2403,1395
2403,884
2403,376
2403,1403
2403,2941
2403,385
2403,3970
2403,899
2403,11145
2403,4490
2403,17803
2403,909
2403,3469
2403,9614
2403,12685
2403,913
2403,5524
2403,5526
2403,7066
2403,923
2403,5020
2403,2978
2403,6565
2403,15782
2403,19880
2403,7081
2403,940
2403,10159
2403,4547
2403,3529
2403,3018
2403,14792
2403,6610
2403,14292
2403,4056
2403,3037
2403,8159
2403,13789
2403,13793
2403,10213
2403,10223
2403,21492
2403,1534
2403,9727
2404,385
2404,770
2404,3
2404,132
2404,517
2404,9
2404,3079
2404,4108
2404,6797
2404,12683
2404,7831
2404,155
2404,4252
2404,797
2404,5532
2404,164
2404,2212
2404,2213
2404,683
2404,4869
2404,179
2404,3891
2404,9012
